id,product_name,image,link,parsed,caption,tier,component_name,rigid_or_soft,is_reusable,dim_l_mm,dim_w_mm,dim_h_mm,shape,volume_cm3,materials,n_materials,component_mass_g,component_carbon_kg,component_water_l
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",SP,Product Insert Leaflet,Soft,False,88,62,0.3,flat,1.64,Paper - Bleached Kraft:2.1g,1,2.1,0.0036,1.93
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",TP,Master Carton (Shipping Carton – 24 units),Rigid,False,380,245,145,box,13499.5,Corrugated:425.0g,1,425.0,0.7097,113.84
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",TP,Stretch Wrap (Pallet Wrap),Soft,False,180,360,0.1,flat,6.48,Low-Density Polyethylene:85.0g,1,85.0,0.193,52.26
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",TP,Wooden Pallet (Hardwood),Rigid,True,1200,800,150,flat,144000.0,Hardwood:18500.0g,1,18500.0,7345.795,753.5
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",PP,Lipstick Tube (Barrel),Rigid,False,125,18,125,flat,281.25,Polypropylene:8.2g,1,8.2,0.0188,3.27
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",PP,Lipstick Bullet (Stick Core),Rigid,False,12,8,12,box,1.15,Paraffin Wax:2.1g; Talc:0.8g,2,2.9,0.267,0.31
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",PP,Cap (Twist-Off),Rigid,True,22,22,12,box,5.81,Polypropylene:4.1g,1,4.1,0.0094,1.64
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",PP,Applicator Wand (Pull-Out),Rigid,True,65,5,5,cylindrical,1.62,Polypropylene:1.8g,1,1.8,0.0041,0.72
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",PP,Inner Seal (Wax Disc),Rigid,False,12,12,2,flat,0.29,Paraffin Wax:0.9g,1,0.9,0.0012,0.11
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",PP,Paper Sleeve (Outer Wrap),Soft,False,140,90,20,flat,252.0,Paper - Bleached Kraft:2.4g,1,2.4,0.0042,2.21
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",SP,Folding Carton Box,Rigid,False,150,100,25,flat,375.0,Folding Box Board:4.2g,1,4.2,0.0103,2.1
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",SP,Product Information Leaflet,Soft,False,85,55,20,box,93.5,Paper - Bleached Kraft:0.8g,1,0.8,0.0014,0.74
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",TP,"Shipping Carton (Master Case, 48 units)",Rigid,False,350,240,50,flat,4200.0,Corrugated:385.0g,1,385.0,0.643,103.13
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",TP,Corrugated Divider Insert (4-pack),Rigid,False,320,220,30,flat,2112.0,Corrugated:120.0g,1,120.0,0.2004,32.14
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",TP,Stretch Wrap (Pallet Wrap),Soft,False,180,120,80,box,1728.0,Low-Density Polyethylene:145.0g,1,145.0,0.3291,89.15
29,Urban Decay,demo-reccommandation/29.webp,https://www.mecca.com/en-au/urban-decay/vice-lip-bond-V-057737/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the photo:

The product is presented in a tall, rectangular container with a vibrant red exterior and a darker purple base. It features a screw-top closure and a silver applicator wand, approximately 12 centimeters in height.",TP,Wooden Pallet (Softwood),Soft,True,1200,800,150,flat,144000.0,Softwood:22000.0g,1,22000.0,9503.34,913.0
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",PP,Lipstick Tube (Aluminium),Rigid,,102,12,12,cylindrical,14.69,Aluminium:185g,1,185.0,3.9331,439.7
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",PP,Lipstick Stick (Wax/Oil Base),Soft,,68,4,4,cylindrical,1.09,Paraffin Wax:32g; Talc:2g,2,34.0,0.7018,3.87
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",PP,Twist-Up Base (Aluminium),Rigid,,32,12,12,cylindrical,4.61,Aluminium:85g,1,85.0,1.8071,202.03
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",PP,Cap (Aluminium),Rigid,,24,24,12,box,6.91,Aluminium:62g,1,62.0,1.3181,147.36
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",PP,Inner Seal (Plastic),Rigid,,8,8,2,flat,0.13,Polypropylene:2g,1,2.0,0.0046,0.8
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",PP,Product Label (Paper),Soft,,54,86,12,flat,55.73,Paper - Label:3g; Ink - Water Based:0.2g,2,3.2,0.0061,5.3
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",SP,Retail Carton Box (Folding Board),Rigid,,125,85,35,box,371.88,Folding Box Board:18g; Ink - Water Based:0.8g,2,18.8,0.0463,9.24
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",SP,Tissue Paper Wrap (Paper),Soft,,100,120,10,flat,120.0,Paper - Tissue:4g,1,4.0,0.0138,5.15
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",SP,Product Information Leaflet (Paper),Soft,,88,58,2,flat,10.21,Paper - Bleached Kraft:2g; Ink - Water Based:0.3g,2,2.3,0.0043,1.92
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",TP,"Master Carton (Folding Board, 24 units)",Rigid,,320,220,80,box,5632.0,Folding Box Board:420g; Ink - Water Based:3.5g,2,423.5,1.0421,211.15
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",TP,Corrugated Divider Insert (24 cells),Rigid,,280,180,60,box,3024.0,Corrugated:185g,1,185.0,0.309,49.55
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",TP,Stretch Wrap (LDPE Film),Soft,,420,280,80,box,9408.0,Low-Density Polyethylene:95g,1,95.0,0.2157,58.41
30,MAC Cosmetics,demo-reccommandation/30.webp,https://www.mecca.com/en-au/mac-cosmetics/locked-kiss-lipstick-V-062255/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the image:

The product is presented in a cylindrical, silver container with a twist-up base. A stick of coral-colored lipstick extends from the tube, and the container is approximately 10 centimeters in length.",TP,Wooden Pallet (Softwood),Rigid,,1200,800,150,flat,144000.0,Softwood:22000g,1,22000.0,9503.34,913.0
